Date,Time
2012-10-06,4.15527777
2012-10-07,18.1177777
2012-10-08,5.71055555
2012-10-09,5.04972222
2012-10-10,2.36722222
2012-10-13,21.9569444
2012-10-14,5.70305555
2012-10-15,5.74194444
2012-10-16,1.67055555
2012-10-17,8.61444444
2012-10-18,7.57916666
2012-10-19,4.11777777
2012-10-22,14.6372222
2012-10-23,4.00138888
2012-10-24,3.27972222
2012-10-25,11.7466666
2012-10-26,6.87916666
2012-10-27,12.1694444
2012-10-28,5.05916666
2012-10-29,6.41861111
2012-11-01,1.845
2012-11-02,13.8191666
2012-11-04,7.72361111
2012-11-06,4.39277777
2012-11-07,9.47583333
2012-11-09,11.1436111
2012-11-10,10.0522222
2012-11-11,13.1141666
2012-11-12,2.14333333
2012-11-13,0.65444444
2012-11-14,1.11277777
2012-11-15,1.05805555
2012-11-16,0.69416666
2012-11-17,1.05916666
2012-11-18,7.15194444
2012-11-19,1.83611111
2012-11-20,0.92944444
2012-11-21,3.66277777
2012-11-23,0.07972222
2012-11-25,3.58194444
2012-11-26,3.57277777
2012-11-27,4.21333333
2012-11-28,5.38305555
2012-11-29,1.15777777
2012-12-01,0.41777777
2012-12-02,7.29944444
2012-12-03,10.5127777
2012-12-04,1.83027777
2012-12-05,7.27611111
2012-12-06,4.98166666
2012-12-07,2.9325
2012-12-08,8.94527777
2012-12-10,10.1025
2012-12-11,4.26888888
2012-12-15,3.84972222
2012-12-16,3.005
2012-12-17,3.07861111
2012-12-18,0.92083333
2012-12-19,2.13638888
2012-12-20,9.02138888
2012-12-22,3.93333333
2012-12-23,6.72138888
2012-12-24,10.2508333
2012-12-26,3.24222222
2012-12-27,6.15388888
2012-12-28,9.86277777
2012-12-29,7.54166666
2012-12-30,2.56361111
2012-12-31,2.74138888
2013-01-02,1.75166666
2013-01-03,5.50083333
2013-01-04,2.13527777
2013-01-05,4.98083333
2013-01-08,1.62194444
2013-01-12,6.76583333
2013-01-13,5.00666666
2013-01-14,6.98222222
2013-01-15,9.68388888
2013-01-16,2.95888888
2013-01-17,4.21944444
2013-01-18,11.2105555
2013-01-19,5.40333333
2013-01-20,7.46583333
2013-01-21,1.85111111
2013-01-22,12.3358333
2013-01-23,4.18638888
2013-01-24,6.25472222
2013-01-25,6.94083333
2013-01-26,14.9511111
2013-01-27,4.18555555
2013-01-28,7.83777777
2013-01-29,14.8316666
2013-01-30,9.22388888
2013-02-01,2.87333333
2013-02-02,11.1116666
2013-02-03,6.67916666
2013-02-04,4.04861111
2013-02-05,3.41222222
2013-02-07,5.39638888
2013-02-09,1.37194444
2013-02-10,6.34305555
2013-02-11,3.84944444
2013-02-12,5.59638888
2013-02-15,6.73111111
2013-02-16,11.2366666
2013-02-17,11.4722222
2013-02-18,2.19138888
2013-02-19,4.80361111
2013-02-20,3.82305555
2013-02-21,5.52638888
2013-02-23,1.69805555
2013-02-24,11.0386111
2013-02-28,2.77916666
2013-03-05,3.20194444
2013-03-08,14.6772222
2013-03-09,2.10694444
2013-03-10,0.87194444
2013-03-12,6.61944444
2013-03-14,4.64972222
2013-03-15,4.97305555
2013-03-16,5.4375
2013-03-19,6.50388888
2013-03-20,2.52416666
2013-03-26,4.31666666
2013-03-27,4.645
2013-03-28,6.49277777
2013-03-29,6.64805555
2013-03-30,2.30138888
2013-03-31,5.22777777
2013-04-04,4.63527777
2013-04-06,7.15111111
2013-04-07,0.97416666
2013-04-08,4.47277777
2013-04-09,3.79777777
2013-04-11,2.76222222
2013-04-12,4.88583333
2013-04-13,15.8127777
2013-04-14,7.77611111
2013-04-15,9.39694444
2013-04-16,1.99777777
2013-04-20,6.70388888
2013-04-21,2.69166666
2013-04-26,1.65361111
2013-04-27,9.41722222
2013-04-29,4.58277777
2013-05-02,1.10027777
2013-05-03,1.6975
2013-05-05,2.99805555
2013-05-06,3.08194444
2013-05-08,3.00777777
2013-05-13,3.19861111
2013-05-14,1.50111111
2013-05-15,2.09111111
2013-05-17,4.38583333
2013-05-18,6.37055555
2013-05-19,7.1125
2013-05-22,3.87361111
2013-05-23,3.17861111
2013-05-24,2.63777777
2013-05-25,2.49111111
2013-05-26,3.55333333
2013-05-27,5.4775
2013-05-28,5.6525
2013-05-29,3.48805555
2013-05-30,5.94055555
2013-06-01,4.67722222
2013-06-03,2.74805555
2013-06-07,7.165
2013-06-09,10.1788888
2013-06-10,6.3075
2013-06-14,6.56361111
2013-06-15,7.82361111
2013-06-20,0.07722222
2013-06-21,9.96722222
2013-06-28,8.44166666
2013-06-29,4.80472222
2013-06-30,0.56527777
2013-07-01,12.0005555
2013-07-05,0.79222222
2013-07-06,8.22583333
2013-07-13,6.95583333
2013-07-14,2.23194444
2013-07-20,7.04027777
2013-08-03,7.16305555
2013-08-05,0.00027777
2013-08-06,12.9513888
2013-08-10,8.32666666
2013-08-12,3.59861111
2013-08-14,1.40805555
2013-08-17,8.32
2013-08-18,0.32444444
2013-08-23,4.84194444
2013-08-24,15.7594444
2013-08-25,9.69166666
2013-08-26,2.23666666
2013-08-29,0.42666666
2013-08-30,1.62388888
2013-08-31,6.68944444
2013-09-05,3.99305555
2013-09-06,2.68722222
2013-09-07,11.4538888
2013-09-09,9.59527777
2013-09-14,6.8725
2013-09-15,1.02194444
2013-09-16,2.78805555
2013-09-17,1.30222222
2013-09-18,8.1925
2013-09-19,6.4425
2013-09-20,4.43722222
2013-09-21,9.21972222
2013-09-22,11.7680555
2013-09-23,9.01833333
2013-09-24,4.09611111
2013-09-25,2.94583333
2013-09-26,0.85305555
2013-09-27,1.82222222
2013-09-28,4.97277777
2013-09-29,4.49611111
2013-09-30,7.22222222
2013-10-01,2.34805555
2013-10-02,4.82416666
2013-10-03,2.87138888
2013-10-04,2.54722222
2013-10-20,5.19861111
2013-10-21,0.95777777
2013-10-22,9.80305555
2013-10-23,4.95694444
2013-10-24,2.71194444
2013-10-25,13.4319444
2013-10-27,2.67722222
2013-10-28,2.41833333
2013-10-29,5.3975
2013-10-30,0.64805555
2013-10-31,6.67194444
2013-11-01,1.07222222
2013-11-02,7.01361111
2013-11-04,0.06416666
2013-11-06,1.13888888
2013-11-07,2.4075
2013-11-08,2.15722222
2013-11-09,7.07055555
2013-11-11,3.22666666
2013-11-12,3.23583333
2013-11-13,2.95138888
2013-11-14,3.52277777
2013-11-15,3.83861111
2013-11-16,7.11277777
2013-11-17,1.32138888
2013-11-19,0.11055555
2013-11-22,1.02638888
2013-11-23,8.11027777
2013-11-24,3.76083333
2013-11-29,6.11444444
2013-11-30,1.27472222
2013-12-01,4.8825
2013-12-02,5.60638888
2013-12-03,8.42055555
2013-12-05,2.91361111
2013-12-06,2.78194444
2013-12-07,3.63583333
2013-12-08,1.01194444
2013-12-09,0.67111111
2013-12-10,4.56416666
2013-12-11,3.4275
2013-12-12,0.40722222
2013-12-13,2.86555555
2013-12-14,5.91166666
2013-12-15,2.91944444
2013-12-16,2.47444444
2013-12-17,4.38833333
2013-12-19,1.02416666
2013-12-21,2.52861111
2013-12-22,0.53333333
2013-12-24,5.2275
2013-12-27,2.21166666
2013-12-28,11.3138888
2013-12-29,2.81055555
2013-12-31,0.01222222
2014-01-03,6.03222222
2014-01-04,6.65305555
2014-01-05,0.72
